alert_id,farmer_id,parcel_id,channel,language,severity,message_en,sent_timestamp_utc,delivery_status,source
73524c0c-ad51-4180-8cb4-6db7dc373167,fce51073-d1fb-48ee-95e7-5d2de0754109,45891446-6961-4320-b7af-3201290f0b26,USSD,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-17T19:21:02.889615Z,Sent,alert_service
837f2374-1ae2-4f8c-be92-01ebd5a89762,77aafbfc-cb68-4a14-bbd1-d3c56a585200,3ab0e1c1-903b-4d58-b1b2-6d453d1f7abe,USSD,English,Critical,Severe flooding expected in your area within 24 hours,2025-11-09T17:21:02.890002Z,Sent,alert_service
1f0de941-a6da-4034-8aa1-73f5fac0633e,6ca64c7e-0200-4e62-a729-8854d141942b,d67d76cd-0039-4fb0-b887-89d0f065f091,WhatsApp,Local,Warning,River levels rising - remain alert for updates,2025-10-31T20:21:02.890360Z,Sent,alert_service
e348993e-e9a0-4742-b570-dc6b0b2c49c6,08f485e2-4749-40bd-8831-60d39edaf104,c0cdda63-d78e-4d81-a7a7-a4f38d44d66e,USSD,Kiswahili,Info,New crop advisory for your region,2025-11-17T22:21:02.890735Z,Failed,alert_service
aefb2bba-3c56-448d-9c84-79922c5a2e37,9eb3719f-8802-43ae-ae57-e0c35ceb542d,2cf9b520-69be-4d99-84d0-d53f3d5a6be6,SMS,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-11T16:21:02.891095Z,Sent,alert_service
7b175467-4e7e-4fa2-a442-f539d058c0d7,6ced0b24-ec3e-4647-b5ff-2280d0185a67,13151473-aa4a-4693-a536-7656444e84d2,SMS,English,Warning,River levels rising - remain alert for updates,2025-11-27T21:21:02.891450Z,Sent,alert_service
4a63c5a2-7803-415d-99ff-8c473092b312,82f4784a-7fc1-40e4-a03d-ac652c47d41d,cdd6c4f5-de73-44e8-9833-6eb444585cb0,App,English,Warning,River levels rising - remain alert for updates,2025-11-05T00:21:02.891801Z,Sent,alert_service
10a664bc-1ee7-4d33-9f33-a2795c832558,507ef0d6-a023-486d-b796-c818e1a51dfe,69a97684-e1e8-4812-ae80-dbf22ab9a7f2,App,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-12T11:21:02.892155Z,Sent,alert_service
124a8a9a-17fb-4b8f-a8c4-3787c333523a,11999b99-e112-4d9a-b60c-e62f09aae3b6,a602035c-fa73-4c90-af3d-b95ce99e38e2,WhatsApp,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-25T20:21:02.892508Z,Sent,alert_service
5610f466-feb1-4424-bb7b-c70d6305a87d,83a6f05a-3be8-4cec-a6d5-9cf59a14e9ad,f0f2cc11-edb7-43e4-847b-6b0e21f64b59,USSD,Local,Info,New crop advisory for your region,2025-11-18T07:21:02.892874Z,Sent,alert_service
47ac079c-703a-439f-b705-6f2a77d2f976,62597fc3-fa34-4a30-97c9-ce51d9416e0f,3c31e7b9-1201-477e-80c2-1ac1545b19ab,WhatsApp,English,Warning,River levels rising - remain alert for updates,2025-11-26T20:21:02.893225Z,Failed,alert_service
7b6032db-7cff-4c28-8808-52dfdd3d842f,aa49b2eb-6716-489f-9f99-6704d2fd942c,a4c14840-0f8d-40e1-8d2f-5bb75ef283b0,USSD,Local,Info,Planting season recommendations available,2025-11-13T11:21:02.893574Z,Sent,alert_service
3e3246d6-8cb0-4b04-b004-d336db1ab5c2,e5a34e83-59e2-4bbc-ae8f-e4a2d85cd295,a231ceb1-fc0c-4072-b712-f7327dac63de,USSD,Kiswahili,Info,Planting season recommendations available,2025-11-08T14:21:02.893925Z,Queued,alert_service
a72d934e-0e56-46dd-b96b-8923f23cd8e0,93d1b04b-fe56-4bd3-b974-3137e5db56c7,4b3eefc2-de95-4782-b133-9f027bcb0e1c,USSD,English,Info,Weather forecast for next 7 days available,2025-11-22T01:21:02.894298Z,Sent,alert_service
9c1f63b2-505b-4824-90b8-43c9f9975478,75d3bdad-ad76-449c-9714-cac6448e1fac,64f193dc-1390-492d-8a58-a1dc69729fe1,USSD,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-11T00:21:02.894674Z,Queued,alert_service
d1cb8a26-3060-4804-a730-63127c43e343,aa9bf4e7-d3de-472e-88b3-3c869aa59e1a,bbafc046-c696-43d4-a1b1-302c4a4740bc,App,Local,Info,New crop advisory for your region,2025-11-21T10:21:02.895050Z,Sent,alert_service
8a3b1088-3a89-42a8-83d2-1829fc9d9c48,5e5eb535-3130-43d4-977e-decca26f4d68,c982ccbd-8f89-4459-b6ef-3304b82b3fed,SMS,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-23T03:21:02.895407Z,Sent,alert_service
ac7efb51-e7a5-473d-b9a5-622db796c1db,804f47d0-b908-476b-961e-38b63b33ee0a,64ca4938-51c7-43c2-bb5e-ad7820cea939,SMS,Local,Info,Weather forecast for next 7 days available,2025-11-27T09:21:02.895757Z,Sent,alert_service
abffd141-9bf9-4872-9ef6-0555c60251ec,55b89400-deb3-4255-a144-57a14081b4d2,ee112e6e-8e62-425d-9b0f-d5ddd0480983,USSD,Kiswahili,Critical,Severe flooding expected in your area within 24 hours,2025-11-07T00:21:02.896104Z,Sent,alert_service
c9bf0ac4-d276-41c7-b08f-6eeb0c65575c,f750df64-a871-45d5-866f-8d606a2b321c,3cb378b4-8182-4e3e-8243-370fb1c18bcb,App,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-07T05:21:02.896451Z,Failed,alert_service
a5cd544e-3d74-47ec-bf20-2058fb544f8f,d85321f5-9494-4a40-af71-d42bf9101ed5,d27af5e9-3f42-4709-a8ab-26eccfa648fe,WhatsApp,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-02T01:21:02.896814Z,Failed,alert_service
db8d3f0e-6327-40cd-a646-2fd186c19ee8,7b8cc1f5-8a7a-428c-9f26-beb49893f844,e656c8d7-9835-4978-9029-e97e8ac47632,App,Local,Warning,River levels rising - remain alert for updates,2025-11-08T15:21:02.897165Z,Sent,alert_service
23ed58fe-2834-49d2-b6ff-dd0c10cbffc5,6eb639fd-9e91-4996-8a47-ba427906295c,79cdbd60-d280-4e6b-a17a-a3f7afae1d8e,WhatsApp,Local,Critical,River level critically high - prepare emergency measures,2025-11-27T09:21:02.897515Z,Sent,alert_service
81c12937-68f7-4244-8464-d41cd91a5080,522c2a6f-f29c-418a-92ea-80aa1d0db310,9da6435b-486c-4119-b5f0-6d161bf26a54,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-02T07:21:02.897866Z,Sent,alert_service
17673c3c-4d69-40f6-b730-32802346018a,55b89400-deb3-4255-a144-57a14081b4d2,ee112e6e-8e62-425d-9b0f-d5ddd0480983,SMS,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-18T04:21:02.898216Z,Sent,alert_service
00f8538f-abd1-41e8-a690-f42d45fa78a6,182b798d-64aa-4fa4-9cea-fef179a8a4c5,53ddd05b-b079-492a-b9f5-b3ce124b7c79,App,Local,Info,Planting season recommendations available,2025-11-16T23:21:02.898618Z,Failed,alert_service
bdd29f9e-4590-4102-87ae-929340afb879,4eaaf1f7-699e-42f1-9093-f7e6def98b11,715164b7-bafe-4e29-aa5b-0e2241aac799,WhatsApp,English,Warning,Moderate flood risk - monitor weather updates,2025-11-18T21:21:02.898990Z,Sent,alert_service
6a658a89-0808-4a87-80ed-751ecbe11e51,4ca22869-8da8-4a99-8de7-fdf75afb00f7,48d1ffc0-1652-463a-be50-f61487aa6440,SMS,English,Critical,River level critically high - prepare emergency measures,2025-11-08T15:21:02.899342Z,Sent,alert_service
48af58b0-a72f-4de7-a1f3-059edf69835f,bd4139d2-a192-4250-9376-3bbc234be51d,def76a6b-5f63-4196-a023-274a9eff1d09,WhatsApp,English,Warning,River levels rising - remain alert for updates,2025-11-05T14:21:02.899693Z,Sent,alert_service
38395aa3-a743-47b9-89c9-de45baca70af,9e481169-5730-4933-9266-b5ae3a32fa54,265a6036-d0de-4c52-bf60-ddaf50623a56,App,Local,Info,Weather forecast for next 7 days available,2025-11-26T00:21:02.900061Z,Sent,alert_service
aa7a40f9-7c22-4ffc-a557-1cfc3bac06e3,8bbf74a9-be0f-45ac-8d3e-9055a3f61ab0,75a988bd-848a-4f3a-b660-a6502687bd0b,SMS,Local,Critical,River level critically high - prepare emergency measures,2025-11-22T02:21:02.900413Z,Sent,alert_service
187ac2df-8dbc-41cf-a8fc-a4fe851ae800,8d9f2b4e-ee3b-4caf-923c-9f22694960a1,b1c522b6-cee4-45de-bdce-44f4c1515cbe,SMS,English,Info,Planting season recommendations available,2025-11-21T18:21:02.900775Z,Sent,alert_service
66af0c77-2b95-450e-aff8-62846d739841,a7d4e78b-2615-41c3-b52e-e1a17f4fdf8a,7d8d4f55-05ef-4d63-a02b-79bd00012405,USSD,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-13T12:21:02.901159Z,Sent,alert_service
ec760c8b-fe0d-438f-ac8b-afd539d645f0,cba8f419-62c5-4dbb-895d-c4b943e48566,cb20788e-dcad-4de8-ba5b-e4264719649e,SMS,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-25T03:21:02.901513Z,Sent,alert_service
925eadbd-ad3b-44ff-b3ca-4f4153344374,4f7b507d-acae-4fcf-8013-8e2209cb8e1f,19ef6ae2-c87b-4c90-918c-e8558909a600,App,Local,Warning,River levels rising - remain alert for updates,2025-11-15T03:21:02.901916Z,Sent,alert_service
12f8a495-787e-4893-bf45-02724ce9ef79,37af675f-b933-466a-82d5-0740bd4cdfd5,9c2f0206-a9df-4e1e-9997-4a3e04610275,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-10-30T17:21:02.902297Z,Sent,alert_service
003e657a-14d3-450f-9b75-e31c305d636f,f239e77f-e632-4d25-b252-e81170999489,20f91254-0a00-460a-a3e5-7cbc6d55078d,WhatsApp,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-22T12:21:02.902658Z,Sent,alert_service
077ad3fd-46f2-4e78-97ee-0971cc50fae5,1a7b6951-dbf1-4762-b42d-4ef232743849,fc3c9722-78fe-404f-bd3f-d3273260ae80,App,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-20T16:21:02.903044Z,Failed,alert_service
9658ef48-ccbe-4523-9335-b76c3e03479c,50de461f-ed53-438f-b7e3-e315191fd8a3,f2740312-9181-40e0-8194-f81d40ad72e6,USSD,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-15T11:21:02.903406Z,Queued,alert_service
41e8cc5c-ee7e-4b57-8371-a128580a790a,5a9894b7-9bc5-42b0-8dce-5b3aea0f85fe,671de586-ce93-4cfb-91e0-974c207dc4d2,SMS,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-11-06T10:21:02.903766Z,Sent,alert_service
5bd296a9-2a36-4bd8-9d82-876176bd78ca,562006e9-7466-4129-af2e-0ff561757c4d,f6b60787-ff18-4124-a037-e9bfc4114c71,SMS,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-15T18:21:02.904534Z,Sent,alert_service
6e443eef-2e1e-4288-8ff1-96200cd8eb52,d93970bf-f073-4e46-a09e-c1d59acc5bf2,a796d45c-dd3a-468f-99eb-e9a6c904f380,USSD,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-03T04:21:02.904973Z,Sent,alert_service
646902dd-7b07-4df5-8252-4a74ae6849b0,3306a5b2-2fb0-431c-8187-fb91e97cdfa4,70139a43-1160-4d78-995e-c7f438ef1e1a,WhatsApp,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-15T19:21:02.905362Z,Sent,alert_service
b91b65b2-ab4e-42e2-8408-04a2e3dc1ba8,c061b4ce-2504-45f3-86d6-fa61f250ea10,6500c309-3be6-483c-a237-aa608e510950,WhatsApp,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-07T18:21:02.905737Z,Failed,alert_service
48d85826-85e3-4129-9fc1-99aba73c8b6d,c00fb977-dbe3-44b8-ab24-ccdd809d3391,591100f7-1b8e-4799-9d8b-df0db6172f90,App,Local,Info,New crop advisory for your region,2025-11-18T15:21:02.906126Z,Failed,alert_service
3e6a9c4c-0e29-4367-b979-4e8f8ce74ad2,7d7309c1-16cf-47ac-9561-44a1f5754cb0,e4378b5c-6bd7-4f04-8c00-431960da35d4,SMS,Local,Info,Weather forecast for next 7 days available,2025-11-10T01:21:02.906487Z,Sent,alert_service
c45368e7-f0c4-47b0-819a-054ee879e94c,d6610f63-900b-4d3e-8633-0915c8f038e4,204981a1-393b-47bc-9578-a2ec3f078c1d,USSD,Local,Info,New crop advisory for your region,2025-11-22T16:21:02.906841Z,Sent,alert_service
2e411dce-0bf8-4e96-aeac-3287912a3116,622eaa78-058c-401a-b99a-0a38e9999914,95ce2c81-7f01-4c1d-b1e2-f8bb258e652f,App,Kiswahili,Info,New crop advisory for your region,2025-11-11T13:21:02.907196Z,Sent,alert_service
7d460b6d-7aa1-48fe-8f2e-6a86e5e171be,fce70721-8d36-4216-bc67-8c92a826a65b,1a99164c-0a22-47da-9493-2879f4c9cd19,USSD,English,Info,Weather forecast for next 7 days available,2025-11-05T00:21:02.907551Z,Queued,alert_service
0380181b-a261-4215-85bb-ee6ee9a64aec,051e7c4b-2d68-4827-b299-915ea5922db2,a18fa9dd-4b14-47d8-b033-d4d4546e310b,SMS,English,Warning,Moderate flood risk - monitor weather updates,2025-11-12T09:21:02.907933Z,Sent,alert_service
a9979f75-581c-47c1-99ce-4de3a7fb9e15,2679cb7a-5a3d-4ffe-b476-ccd54028eaef,a9b93f61-af33-4fa3-8a1f-032497329bfd,App,English,Warning,Moderate flood risk - monitor weather updates,2025-11-16T01:21:02.908288Z,Queued,alert_service
f5d95a40-9343-4a2b-8263-8fc20640e403,a70f0696-9389-440d-a1ee-63df9cd89ba7,b41213e6-22c5-464a-9b1d-32f9ceb68362,WhatsApp,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-18T19:21:02.908718Z,Sent,alert_service
ca76d574-ff0b-4c4a-a7f2-01d0d7060f1d,562006e9-7466-4129-af2e-0ff561757c4d,f6b60787-ff18-4124-a037-e9bfc4114c71,App,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-23T15:21:02.909091Z,Sent,alert_service
21774f0f-2bf1-4e87-9144-cffa8a253c24,762e1cd4-aea1-46c4-a56d-6f960635738d,d134d2af-a2d3-4a2b-91ef-efb7f23769c5,WhatsApp,English,Info,Planting season recommendations available,2025-10-30T23:21:02.909453Z,Sent,alert_service
babb8e63-4197-470a-a14d-563562bffdaa,7451a5b0-3f0c-4210-9952-3f75d041a387,f62c2777-ecf0-4b64-a426-7a767dad51de,App,Local,Critical,Severe flooding expected in your area within 24 hours,2025-11-09T14:21:02.909828Z,Sent,alert_service
fe5aa123-852a-47b2-8a0a-1c588d072019,99c56fd7-78a7-4e59-b3ba-5f5215d9a95b,5a1985dd-ad16-4aa0-b431-a45ad2d720a9,SMS,Kiswahili,Critical,Severe flooding expected in your area within 24 hours,2025-10-30T19:21:02.910189Z,Failed,alert_service
640446ef-a674-49dc-8648-d05a32c75e5a,b610bcec-fe5d-4167-9e0a-3ffbde4f2255,7de9da1e-7a0b-470f-b8f6-760b692f7832,App,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-24T08:21:02.910545Z,Sent,alert_service
84973ec2-fed1-4b83-b013-051e8a464aaa,70cbc811-4743-49be-a6e0-d6225a7bd40d,85d6b1aa-a67d-4982-b9a5-7927a5098bbe,App,English,Info,Weather forecast for next 7 days available,2025-11-21T22:21:02.911000Z,Failed,alert_service
0ec63891-29af-434e-ae8e-6ffd1bc17f83,bd1177ec-b72f-4c62-94b1-ca5b3b30ab90,1ce62f52-81f2-41ba-9691-7df73405c11b,App,Local,Warning,River levels rising - remain alert for updates,2025-11-07T13:21:02.911386Z,Sent,alert_service
fab20535-ab07-4b65-9fb7-713d971c250f,7165f35b-1a88-4d86-a58b-0601737520f1,a94147a9-d229-402e-b224-a9dbdd69a2c9,USSD,Local,Info,Weather forecast for next 7 days available,2025-11-09T13:21:02.911833Z,Sent,alert_service
6afbad50-b898-4955-b475-ceb223e1b317,40954079-e4ba-47ee-a635-ac48febc4d38,d21351e3-d822-4378-b5a5-ea5342ee95b1,WhatsApp,English,Critical,Severe flooding expected in your area within 24 hours,2025-11-02T15:21:02.912201Z,Sent,alert_service
d35e4f81-8fa8-427a-a6d1-c6038592bc91,c209f9fe-1652-4bde-b6cb-ec2523e0ff3a,1977385a-be30-429a-9133-1a8674b8080f,USSD,Local,Critical,River level critically high - prepare emergency measures,2025-11-13T12:21:02.912558Z,Sent,alert_service
9f173e8c-9278-45ab-994d-04eb9e05c105,6d48bd97-ca0a-4fed-9080-8192dff1b6f2,8514173d-6856-4fee-b923-7b03596e9585,USSD,Kiswahili,Info,Planting season recommendations available,2025-11-26T12:21:02.912911Z,Failed,alert_service
80d71c39-fc38-4c42-b4be-86a23ef59812,1b670abe-f7d1-4738-be31-6a2a0e7700bf,eb98b361-c070-4396-8c0d-00751c37613a,SMS,English,Info,Planting season recommendations available,2025-11-15T16:21:02.913261Z,Sent,alert_service
177923e1-81c8-4843-9738-e9f2a9be8356,c9209f20-f096-4ada-b7fe-3d5834156ae7,5ab1d4ae-d7b6-49ea-81c7-4156d427cf86,SMS,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-10-31T11:21:02.913609Z,Sent,alert_service
76e4f339-f79f-40b5-84b9-d72ea85f6f32,7eab3a95-cfad-4a11-b17c-63127cda27c9,51ff1fae-39d6-4792-90b0-f9030035471e,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-10T07:21:02.913976Z,Sent,alert_service
6fd35378-d885-43be-843c-567524e0b52f,5a2159bc-2080-4fe9-a304-b0ed7565f5ff,d0bfe24b-e1b9-4fc9-a249-b8fe41fcf867,SMS,English,Info,New crop advisory for your region,2025-11-21T13:21:02.914331Z,Failed,alert_service
73fae490-071f-419e-b758-9fb160f7dbe0,270c67f7-8555-427a-8f51-f2c901fece5b,4d062c5b-befd-4e71-8a9a-54232a4b89a2,USSD,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-25T08:21:02.914707Z,Queued,alert_service
4a0ced2c-8bf0-496d-8d89-c9fa5fc5eb04,7a5d1deb-62b6-4902-a513-2203b23af3ef,cefe9dd0-fba5-4006-99c8-7caffd87026c,SMS,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-24T11:21:02.915084Z,Queued,alert_service
589a73e7-cb4c-4b18-b385-191260b8e1d0,13943332-49ed-43e5-80e3-933c21eaaddd,8803b54d-bcb0-44ec-a55d-60e8136cdcb6,App,Kiswahili,Info,Planting season recommendations available,2025-11-08T05:21:02.915435Z,Sent,alert_service
821995b7-2a88-46fe-a90f-94276968fb38,a099bdbe-58dd-4b4b-86b1-4830159481ab,2857d652-6298-4d35-8d8d-75c3f7667b6c,SMS,Local,Info,Planting season recommendations available,2025-11-02T19:21:02.915796Z,Queued,alert_service
cacb41f7-9db9-45ce-9bec-33a27352cf3b,cdc5a38c-c0ff-44af-ba62-8e80ae5c3ae5,0303fc94-b87a-4905-a6aa-3dd6627451d2,SMS,English,Info,Weather forecast for next 7 days available,2025-11-27T04:21:02.916146Z,Sent,alert_service
8669b959-02f2-4971-8ba9-3c5b412bb70b,2cab1b51-3664-4bdf-a039-5ff801cc64bf,6bad68de-b5e1-4ddf-b603-76a56d0b43d5,SMS,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-05T16:21:02.916512Z,Sent,alert_service
4f96bd4d-9209-49a2-997f-f3d942ba5a6a,99ebeb34-05a1-4496-bbdf-09cef0e8d3ef,d8ffb937-66a9-4532-a2d3-9d37e3b73dd4,USSD,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-26T04:21:02.916867Z,Sent,alert_service
0f60f2ce-c39e-423a-8d6b-37392d0c2d09,ad1e062b-1406-4f03-a908-677f77811dbb,3e0f8538-ddb5-4cb6-bd9b-ae9f21344cdf,SMS,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-22T21:21:02.917219Z,Queued,alert_service
02ef62c4-9dbc-4d91-995c-c52079bd8c23,a7ef0331-595e-4ff5-90c2-9c3dda1b1cce,57b12193-352e-4468-aeb5-d8a67816da45,WhatsApp,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-27T09:21:02.917569Z,Sent,alert_service
82fbd41f-31df-46ef-b9fe-a629b7e6f316,062f1c52-6337-4a72-88e6-959ad5827e0d,14293e6a-cea2-4220-a15b-167ba6ab6de3,USSD,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-10-28T23:21:02.917934Z,Sent,alert_service
cb298c37-f376-4216-8df6-abbda5cd8d91,79e95c61-9981-4a10-b0ba-68d45fb01a25,488f2903-e3c8-4a17-9726-797a6440bfab,USSD,Local,Critical,Flash flood warning - evacuate livestock immediately,2025-10-30T21:21:02.918330Z,Sent,alert_service
d1af2d36-00bd-4515-b75a-eec1e67d7f15,75d3bdad-ad76-449c-9714-cac6448e1fac,64f193dc-1390-492d-8a58-a1dc69729fe1,WhatsApp,English,Info,New crop advisory for your region,2025-11-26T17:21:02.918691Z,Sent,alert_service
ccf5566a-f4f9-4383-876b-9f5478cd3064,9ccde48c-6052-407e-b302-cb3c034af2fd,a6812994-221f-4067-a501-655902a5f9a6,USSD,English,Info,Weather forecast for next 7 days available,2025-11-17T13:21:02.919048Z,Sent,alert_service
357e47ea-b26a-4e59-a354-674510e9fc7d,99c56fd7-78a7-4e59-b3ba-5f5215d9a95b,5a1985dd-ad16-4aa0-b431-a45ad2d720a9,WhatsApp,Kiswahili,Critical,Severe flooding expected in your area within 24 hours,2025-11-22T16:21:02.919406Z,Sent,alert_service
92c061c0-38d0-499d-8619-cdf34e662dfd,19447e19-394d-4cf1-b75e-73197567ee22,982c236f-beec-4cd1-a766-0d4c963c9df8,USSD,Local,Critical,River level critically high - prepare emergency measures,2025-11-02T22:21:02.920164Z,Sent,alert_service
743f6304-9de1-480e-a687-8b4da2693a8f,c1c3fb9d-e515-48ac-aaa4-21d1a4b48f26,f6ce8726-01d4-455e-94b4-dfb0e6528ba3,WhatsApp,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-16T12:21:02.920799Z,Sent,alert_service
cd2b6abe-7b77-4e82-a9ca-af226e86d6ed,ae413081-cd89-4a6a-b2ca-ac14828c94cb,4ccf7e09-7ab2-4397-a635-8405238e0985,USSD,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-02T19:21:02.921209Z,Sent,alert_service
05367b22-fe53-4bd5-b62d-6499d09eaa19,13c76e36-d90f-4e30-bd47-0c8b49e41aea,834a699a-3d69-4c10-8d80-6f5ebfb3301a,SMS,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-01T04:21:02.921577Z,Failed,alert_service
090fd847-3312-460e-bf68-f18959c2cf9a,b5a0e22e-6393-4a20-953a-11b399d86987,14a81409-9675-498c-b26e-9c4679012944,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-22T03:21:02.921941Z,Sent,alert_service
1b96b88c-769e-4272-b478-3df9b15ae3ce,082475a3-3ba6-4bfc-8e92-a41bb2ca8f8a,715c3752-fde7-44ae-82d9-bc2943f2f51e,USSD,English,Warning,Moderate flood risk - monitor weather updates,2025-11-12T20:21:02.922316Z,Sent,alert_service
cb4fc0ba-6677-466f-9009-c80dce9e3fbc,94fc1f22-1075-48d5-bd46-aa1fbf768347,147bbb03-bc5d-4b2f-a0ec-ceaa8aee56b5,SMS,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-25T09:21:02.922678Z,Sent,alert_service
dc44f455-216f-4913-a177-f7a353a0544a,1715e408-7ee2-493f-b3a2-1820922c9ea2,0a1be660-4e62-4761-92a8-9dc9c38d16c4,WhatsApp,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-13T13:21:02.923038Z,Failed,alert_service
58a1a98f-49a1-476a-9f7c-34a34f017de6,87e618cb-9455-4aa1-8178-50260213e25a,4ba61222-5cad-4e0c-b19b-99aacfab8dc2,App,English,Warning,Moderate flood risk - monitor weather updates,2025-11-27T11:21:02.923395Z,Sent,alert_service
a96e5c8b-56ce-4ec8-8860-f0585c73f83d,684eee1c-fbd5-4bd3-804f-fc551eea6533,a50be52c-2ec3-47ff-a6b5-24fbcc3c08f1,WhatsApp,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-10T23:21:02.923751Z,Sent,alert_service
857b5fe3-5ba9-44ac-9e47-92a20500054d,ef7555d1-b974-4636-9288-a050faa53011,b2e5853e-b9e8-4f43-bc7a-51e48eafd293,SMS,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-05T03:21:02.924104Z,Sent,alert_service
317fcbe9-c507-485d-8a41-2c4c670ea40d,832cd673-090d-4a22-85d8-aa2ff057bd54,4b9a7cb6-6d5a-4225-970d-c48732377b39,SMS,Local,Critical,River level critically high - prepare emergency measures,2025-11-07T05:21:02.924474Z,Sent,alert_service
4dced54b-25cf-4244-b13e-018ba505437c,a4ba6f2b-baed-44b3-ae56-2019e86a0509,dfaa3559-a97b-49d9-ba22-8ecdf6a053cc,WhatsApp,English,Warning,Moderate flood risk - monitor weather updates,2025-11-13T02:21:02.924830Z,Sent,alert_service
a0ff45dc-6f03-4f95-a024-a25d1b96e7ea,57177423-06b0-498e-9afc-bd782b4240a7,e4bf8269-2f47-455e-bd11-7436f7239c78,SMS,Kiswahili,Info,Planting season recommendations available,2025-10-29T04:21:02.925201Z,Sent,alert_service
174c1fc2-b015-48b3-82a0-d7de8bf683b3,ef9e421b-c1fc-4d81-97e0-c3b9a744a582,6f685f9d-b91a-40da-82b0-662f3babdcb3,SMS,Kiswahili,Info,New crop advisory for your region,2025-11-19T08:21:02.925558Z,Sent,alert_service
d65abd19-ec23-4ba8-ab3f-e698a47d4c42,1f0ef364-4c32-4029-a594-9a24dacb246f,3e29f423-4b38-47fc-8939-3f6884d698e6,SMS,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-02T01:21:02.925914Z,Queued,alert_service
80eba330-18d7-4c3d-a3a6-93522ae27e8a,98cf7365-9dac-4efb-9c72-f8ec06369bfc,231c8174-659b-4802-98db-8ba43bf07eab,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-18T03:21:02.926281Z,Sent,alert_service
6ca94e5b-6157-40af-88ce-04905b415e70,83a6f05a-3be8-4cec-a6d5-9cf59a14e9ad,f0f2cc11-edb7-43e4-847b-6b0e21f64b59,WhatsApp,Local,Critical,River level critically high - prepare emergency measures,2025-11-14T19:21:02.926638Z,Sent,alert_service
a07d2fca-a42e-403f-b830-700554ffa26f,51773964-c4c6-41df-90f9-9c2c33a237aa,f1da4c81-cb49-4799-9d51-35ca372885fb,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-22T20:21:02.927010Z,Sent,alert_service
e1ba02ce-40ab-4962-969a-fdd1c2531b0e,5a2159bc-2080-4fe9-a304-b0ed7565f5ff,d0bfe24b-e1b9-4fc9-a249-b8fe41fcf867,SMS,English,Warning,River levels rising - remain alert for updates,2025-10-29T03:21:02.927365Z,Sent,alert_service
cf2500ce-7b29-4d16-b19f-145064685d73,6e240dd8-c945-4f9c-9488-fa26979cb79a,b4367cb7-636e-493a-bd64-081a317d3d22,WhatsApp,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-10T04:21:02.927721Z,Sent,alert_service
f8db6052-710d-4e27-988d-5f1d601b3617,e0588a81-d639-4d30-b99d-b9c7c55cf0dd,77128f97-5f55-46bc-bf59-8e2a787a97a4,App,Kiswahili,Info,Weather forecast for next 7 days available,2025-10-31T09:21:02.928074Z,Sent,alert_service
