recommendation_id,parcel_id,county,recommendation_timestamp_utc,recommended_crop_id,recommended_crop_name,confidence_score,rationale_en,season_window,practice_notes,model_version,source
ded40b1d-b52f-49af-b2c6-881ff7f61379,c732feed-e243-4140-a614-c6c19cacc412,Wajir,2025-10-31T21:55:13.536768Z,5434e15d-069a-4cb2-805a-c24dc462de6e,Cassava,0.657,Recommended Cassava for Wajir due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
abe38e7b-0d74-44d3-b1f2-75299f85850b,4ce7e4fa-8406-4536-900d-8dc28a7d070e,Tana River,2025-11-14T21:55:13.537586Z,f144af28-2757-4c46-8342-de5dcd181fb8,Rice,0.953,Recommended Rice for Tana River due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
59d2b43a-e4aa-4809-be62-2ddb915dc9fd,488042ba-c1cd-4579-804f-dfd95d5fc49e,Taita Taveta,2025-11-09T21:55:13.538411Z,30eeb125-c686-4bb4-b4ff-b5ada7328ffd,Finger Millet,0.763,Recommended Finger Millet for Taita Taveta due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
7667b15b-5f90-4ddf-b048-f4bed8d3c164,1cce36d4-9b85-492e-b8fc-7cbdf689202a,Kisumu,2025-11-09T21:55:13.539241Z,a2473661-7279-470d-a9b7-26fcd90e5920,Sorghum,0.81,Recommended Sorghum for Kisumu due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
5e6a1e9e-00f0-4ac9-acf0-9dcd3e1fa47d,7a5cbe67-ca33-430e-92f1-8dbdac75807f,West Pokot,2025-11-07T21:55:13.540062Z,9ab2361f-263b-42f7-87cb-67d1668e23f4,Arrowroot,0.683,Recommended Arrowroot for West Pokot due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
9808bd3b-2ff8-4722-9e6b-cc837b0782f4,c8dd0f54-f8d8-4e5e-8f04-9d5b05fd4ea0,Turkana,2025-10-30T21:55:13.540908Z,ce15d840-d139-496e-b545-30238dac709b,Finger Millet,0.977,Recommended Finger Millet for Turkana due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
ecc0c116-4823-4de9-8287-e0c20b3ee94a,7bf19e99-d2f5-48f1-be11-a6ac643dfb4c,Busia,2025-11-13T21:55:13.541927Z,986778f8-da3b-4519-bc43-a3b690a4a63d,Cassava,0.619,Recommended Cassava for Busia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
5ba42a3e-8256-47db-85c3-5d6d6707035c,8ad98349-8976-4c5a-86a8-144ebcb739bd,Wajir,2025-10-30T21:55:13.542770Z,00b71fa2-fa39-4985-b39b-cc14fb79840d,Rice,0.83,Recommended Rice for Wajir due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
9ea3274d-dbdf-4391-82fb-b8f91bc4da31,6a213e80-8d8d-4af5-b5d7-5e2865c8a869,Uasin Gishu,2025-11-14T21:55:13.543609Z,2bd1d80b-b277-484a-9d1a-672ca7e8048c,Finger Millet,0.92,Recommended Finger Millet for Uasin Gishu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
7d8ba7ef-58cb-4823-bd10-b2481097b532,a0876a9a-1251-4883-ad80-6fb4970909af,Bungoma,2025-10-30T21:55:13.544447Z,b852df0d-80d6-4dd3-ac5b-795c283cbf97,Beans,0.968,Recommended Beans for Bungoma due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
dab1d5bd-e55e-45d5-a487-6e384490c50f,d219f817-4d29-4205-aa1f-50650dc4722f,West Pokot,2025-11-09T21:55:13.545345Z,c71ae4e3-4c41-471d-a07d-90d38d2bb59b,Cassava,0.686,Recommended Cassava for West Pokot due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
11226156-6ec5-4c35-8ff2-00152ee6a766,ac4b0e42-0d53-411c-9331-83f943234592,Garissa,2025-11-09T21:55:13.546171Z,414fdce8-c0a8-4563-97b7-3c5426008b45,Millet,0.915,Recommended Millet for Garissa due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
00619eeb-1fc9-4f88-9860-8c6e5ae4a6fb,dceb07cb-4850-4fca-8b53-da4b929c29ab,Baringo,2025-11-23T21:55:13.547010Z,250fe8ce-f8ea-4e17-a4c7-3803a0ba5ab2,Cassava,0.871,Recommended Cassava for Baringo due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
21c8b1ac-1a8b-4bdb-9ba2-e5fd6532b96b,923ad2db-cfa8-4c77-8544-85d6019ca75e,Machakos,2025-11-11T21:55:13.547835Z,b177dc83-ac9e-4cae-96ac-2931af79dc77,Maize,0.64,Recommended Maize for Machakos due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
91caed93-37c2-4514-94be-339b5fe95608,346cb321-1906-40c8-bacf-baba3a10eb60,Baringo,2025-11-04T21:55:13.548652Z,41385bcd-f7dc-4438-9afa-4da646bdf24a,Beans,0.945,Recommended Beans for Baringo due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
752fcff0-d7ec-485f-bdbf-25e89980ce87,f5799320-2551-448a-8bca-9474a010b2e3,Busia,2025-10-29T21:55:13.549486Z,dec85530-3ed3-410a-9265-6ec13a2f82b5,Beans,0.789,Recommended Beans for Busia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
bcec6683-c379-470a-b878-73fb9933483f,6ce3d0d1-c9d6-42ed-ab54-2fa79f462d45,Mbeere,2025-11-20T21:55:13.550310Z,a15bf20c-8526-4934-976e-5b8745dbf467,Millet,0.95,Recommended Millet for Mbeere due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
6c196864-22e6-4d00-a919-0b734c08dead,4d84a896-fb4e-475e-adaa-6684e3469733,Wajir,2025-11-10T21:55:13.551152Z,414fdce8-c0a8-4563-97b7-3c5426008b45,Millet,0.82,Recommended Millet for Wajir due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
1ce0a49a-4f61-4a4f-939b-c3c2e32e8e8b,28b8f00e-b597-43de-aa0b-3323e4cc90dc,Bomet,2025-11-25T21:55:13.551973Z,be4ff7a9-d4a2-4d05-85af-dc0b6e9c77ce,Beans,0.874,Recommended Beans for Bomet due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
4cbb9bba-8bcd-4e1a-965b-d45546bec956,22930aea-727c-4434-821e-a932b25f24a6,Laikipia,2025-10-28T21:55:13.552799Z,53fd2249-e3a6-4723-beb3-9c6959a5e5b2,Maize,0.66,Recommended Maize for Laikipia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
d73c8186-a52e-42b2-bcc8-5ab7a5839c67,140b7b9c-510f-48b4-a8a5-aa95d8e05155,Murang'a,2025-11-17T21:55:13.553626Z,3ae8d5f9-7f4d-4578-b72e-87d270e8aae3,Sorghum,0.791,Recommended Sorghum for Murang'a due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
604f184a-b00c-4e57-a3df-b1ab24c0d4f8,1166afab-6d8f-40ef-9648-a50a22af9f91,Kwale,2025-10-28T21:55:13.554472Z,87f47a5c-f9ca-423e-9d4d-68e9e639c570,Rice,0.899,Recommended Rice for Kwale due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
5bfeb905-241f-451c-9c3d-9934bae5abd7,f3936770-f083-47c4-bfdb-1316a5ad6fd8,Kisii,2025-11-16T21:55:13.555302Z,c49f0f44-5b24-4e02-965d-9bd810e16024,Finger Millet,0.977,Recommended Finger Millet for Kisii due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a8317770-82a0-46f8-960f-cf93fd1e40a5,04088f07-3017-4b1a-8081-7a8c0e9b0f4d,Wajir,2025-11-17T21:55:13.556119Z,41385bcd-f7dc-4438-9afa-4da646bdf24a,Beans,0.78,Recommended Beans for Wajir due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
dc093a9e-994f-4e86-8082-2c702262d619,a74c3459-3460-45da-bb56-dcb7866e686b,Busia,2025-11-22T21:55:13.557148Z,a15bf20c-8526-4934-976e-5b8745dbf467,Millet,0.671,Recommended Millet for Busia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
eecec797-7796-4c73-b6ef-0d2cfbe0d088,b54061d4-c863-4259-91ac-ec90f18702ae,Uasin Gishu,2025-11-09T21:55:13.558028Z,5be26f0b-4848-4fc9-a959-f3dee68a586c,Sorghum,0.7,Recommended Sorghum for Uasin Gishu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
0b61b56b-23ce-45c2-b75b-eec45f09e0b9,8aacbccf-55dc-4869-add5-505f1b1f87a1,Nyeri,2025-11-21T21:55:13.558880Z,76222038-7d0c-4fb8-adef-7b27e9b966b8,Arrowroot,0.771,Recommended Arrowroot for Nyeri due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
9592666d-1253-4edb-82d6-c925d026afd2,653002e8-05cd-4638-ae0b-898bd8d8bcda,Lamu,2025-11-09T21:55:13.559714Z,f700d6ce-07f3-4a4d-8fad-615f938741be,Cassava,0.769,Recommended Cassava for Lamu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
8b6e79da-a089-4aca-b3de-71e51b3802a6,569ce4d7-9a91-48e4-9525-02e30298ad60,Homa Bay,2025-11-18T21:55:13.560555Z,76222038-7d0c-4fb8-adef-7b27e9b966b8,Arrowroot,1.0,Recommended Arrowroot for Homa Bay due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
1914db04-7d15-4dfc-b806-97c9c2397b1b,6472f1f6-af2d-4a1f-9331-d013ea438f5f,Trans Nzoia,2025-11-16T21:55:13.561425Z,5434e15d-069a-4cb2-805a-c24dc462de6e,Cassava,0.795,Recommended Cassava for Trans Nzoia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
5ed54513-aabb-418d-a003-5ae7b9741939,7635a1dc-1e61-4831-95f9-542c7a6ca786,Kilifi,2025-11-06T21:55:13.562281Z,98e0d2a8-872f-4b73-990e-a3e672bf9db6,Arrowroot,0.977,Recommended Arrowroot for Kilifi due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
97ef0589-35a7-42f6-91f9-a6c7cd082783,b4a44f54-e2d4-409c-864e-fa6afd5e477b,Bungoma,2025-11-06T21:55:13.563123Z,f144af28-2757-4c46-8342-de5dcd181fb8,Rice,0.981,Recommended Rice for Bungoma due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
591729dd-634b-49ef-be2c-8a3a92628a66,22930aea-727c-4434-821e-a932b25f24a6,Laikipia,2025-11-05T21:55:13.563943Z,51ff1a37-f1ab-4fb2-9e00-56600b92f7b3,Millet,0.649,Recommended Millet for Laikipia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
c2bea90a-cd25-459c-b0e3-1a0a25e10899,708c3b1d-f665-443e-bbba-035bb0e59897,Bomet,2025-11-20T21:55:13.564780Z,48428d05-faea-4c0b-a4a1-418b545ee75c,Maize,0.755,Recommended Maize for Bomet due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
f1edd0b1-d8b6-4a78-abcc-5e6afda99ff9,68e5ace9-127f-4d3f-bed4-cfed665b74c6,Kwale,2025-11-15T21:55:13.565597Z,d1530166-edd8-48ce-b810-6637278078ac,Rice,0.931,Recommended Rice for Kwale due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
cd9a8406-f0a8-453b-a0b6-2d404bb08d4c,82766d20-4871-4ad7-b84c-96f6ed1f95fb,Garissa,2025-11-17T21:55:13.566418Z,c71ae4e3-4c41-471d-a07d-90d38d2bb59b,Cassava,0.949,Recommended Cassava for Garissa due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
6426eb26-cab1-4402-9dc8-cf6bfca85ce8,c610a08d-6b17-42c1-a715-1829abe6a0e3,Bomet,2025-11-23T21:55:13.567255Z,02ecd40f-fd2f-456a-a7f4-ace59b518cca,Arrowroot,0.925,Recommended Arrowroot for Bomet due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a299e0e3-3c8d-4cd8-911a-0df0b81c712b,0e60c153-828d-48cd-a4d7-84aa1eb90aa1,Nyandarua,2025-11-14T21:55:13.568075Z,d77e4797-55b9-4d1e-84e2-bd15f61343ce,Beans,0.885,Recommended Beans for Nyandarua due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
c0491c1b-cd12-4060-a0cd-44a8711c96ef,450f91e8-3c44-4909-be09-b67eee1050fb,Kilifi,2025-11-21T21:55:13.568911Z,9ab2361f-263b-42f7-87cb-67d1668e23f4,Arrowroot,0.884,Recommended Arrowroot for Kilifi due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
ec320294-4f3c-4e68-a1ec-4ab42e07d7a3,96fc7549-31bc-446f-8939-752a6dfc290d,Nairobi,2025-11-04T21:55:13.569735Z,9ab2361f-263b-42f7-87cb-67d1668e23f4,Arrowroot,0.628,Recommended Arrowroot for Nairobi due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
70505a85-e801-46d4-bf31-5b0c2c489f23,ba2a2afc-d426-401c-af90-ba2c62a065f7,Trans Nzoia,2025-11-20T21:55:13.570569Z,f8cbcbc5-772d-47e9-b6d4-5a1bc34b2de6,Maize,0.721,Recommended Maize for Trans Nzoia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
800ff693-c04d-4dc9-b395-a16da578ab53,66da8740-0431-4203-b94b-572d478917ce,West Pokot,2025-11-27T21:55:13.571398Z,ce15d840-d139-496e-b545-30238dac709b,Finger Millet,0.714,Recommended Finger Millet for West Pokot due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
2d6eaa42-82a0-43a4-8fea-f8f05e4cdc2d,3593bed2-900f-41a4-b67c-ee3fe4f016a7,Laikipia,2025-10-28T21:55:13.572213Z,f700d6ce-07f3-4a4d-8fad-615f938741be,Cassava,0.733,Recommended Cassava for Laikipia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a202f70b-5cda-4c82-8306-f35bb87416e3,8705ee58-cbff-42b3-acef-12693cd7aff7,Kisii,2025-11-19T21:55:13.573398Z,ae249f8f-0501-4fba-bf39-8fb730b7517d,Cassava,0.745,Recommended Cassava for Kisii due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
8c550c4a-7489-49de-8c6f-3d42b1ed010f,b457df2a-8b90-4335-8e21-aabc9a0eabc4,Meru,2025-11-13T21:55:13.574723Z,41b9128e-474b-4f83-b141-5e73d390306c,Beans,0.895,Recommended Beans for Meru due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
1ab7dd41-e7af-46a2-a0bd-e5cb757577aa,01dd359d-ae36-494e-b076-75c7caf9f633,Kericho,2025-10-31T21:55:13.576124Z,e61ffe53-a8eb-4a69-939f-399714ca64dc,Finger Millet,0.853,Recommended Finger Millet for Kericho due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
8f130ce1-6a84-48d9-be6d-3e955cf0da05,6d62a19b-e70a-48db-ba4b-ed069080f003,West Pokot,2025-11-12T21:55:13.577310Z,986778f8-da3b-4519-bc43-a3b690a4a63d,Cassava,0.738,Recommended Cassava for West Pokot due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
b295c456-9d51-4052-a802-4164ca775bc4,c82dfc13-1e1e-49b4-8625-509fca5eda42,Bungoma,2025-11-16T21:55:13.578326Z,d77e4797-55b9-4d1e-84e2-bd15f61343ce,Beans,0.843,Recommended Beans for Bungoma due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
f3f765d7-b5b3-4d8c-a149-c4919dd3d1d2,382f2d28-32f2-4b93-a903-e2b29ae848fb,Uasin Gishu,2025-10-28T21:55:13.579256Z,86c32058-45b7-4757-b983-b594165695ff,Maize,0.936,Recommended Maize for Uasin Gishu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
491565d3-1320-4af6-b70c-dd64789d854b,ea5cac8b-30bf-46db-8241-a196874973c9,Busia,2025-10-28T21:55:13.580090Z,95e278bf-c2a5-45ac-8314-27e3c969f8be,Finger Millet,0.64,Recommended Finger Millet for Busia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a7befd0a-6ece-4aed-a309-a21d85f6dd57,9d363660-9f9e-461c-9c4f-7809721f2745,Nyeri,2025-11-14T21:55:13.580932Z,8ce14dcd-29b4-4b20-b7d6-8029e91d1409,Sorghum,0.767,Recommended Sorghum for Nyeri due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
75e4a3f9-15cc-44b3-a0e8-991c55a9e29d,1560b228-57b6-4f4b-9a00-01df2876f31c,Siaya,2025-11-14T21:55:13.581822Z,3ae8d5f9-7f4d-4578-b72e-87d270e8aae3,Sorghum,0.987,Recommended Sorghum for Siaya due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
879a303d-3846-4462-8519-6f9cb3b68153,8dfe048e-5d9e-442c-abfe-164e39f2a8b5,Samburu,2025-11-11T21:55:13.582718Z,879c2852-6d58-4a80-a7cd-a0f6fc05885f,Beans,0.824,Recommended Beans for Samburu due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
3a74eee8-c62f-4e27-978e-b5d7e6fbd1dd,533d4d0b-9010-4fd6-8919-217d780a9c50,Tharaka Nithi,2025-11-27T21:55:13.583569Z,8775e5b7-159a-4859-a3b8-5c35fb05dcf7,Beans,0.746,Recommended Beans for Tharaka Nithi due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
f5aa93c6-5a76-4768-b73b-1a90ba572a35,bc85d524-93ff-42c3-b758-ebe28d49f62f,Meru,2025-11-18T21:55:13.584394Z,6c2710ee-9b8a-49fa-8952-a20a62693b60,Rice,0.761,Recommended Rice for Meru due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a4b73d0f-d208-4f17-bd49-0dab338f9cf4,ba2a2afc-d426-401c-af90-ba2c62a065f7,Trans Nzoia,2025-10-31T21:55:13.585238Z,95e278bf-c2a5-45ac-8314-27e3c969f8be,Finger Millet,0.898,Recommended Finger Millet for Trans Nzoia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a76657bf-b4f0-4910-94cb-1e6581f8657d,f6e51e4e-7aeb-4c63-b8a4-006951711378,Murang'a,2025-11-04T21:55:13.586181Z,879c2852-6d58-4a80-a7cd-a0f6fc05885f,Beans,0.941,Recommended Beans for Murang'a due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
94532091-8361-43d3-a15a-1b2d6add939f,e820becf-c411-4ed6-9e43-195681b06e72,Uasin Gishu,2025-11-01T21:55:13.587082Z,8c1f86f2-db0f-4ecd-901f-6926a72b364a,Beans,0.906,Recommended Beans for Uasin Gishu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
b6388bae-d2f0-41ee-a9c3-0e322ee37fb1,6486a471-db11-41d8-b3f7-58472a239db4,Lamu,2025-11-25T21:55:13.587965Z,6c2710ee-9b8a-49fa-8952-a20a62693b60,Rice,1.0,Recommended Rice for Lamu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
865d1c6d-5516-49e9-840d-4f64c2eb9c07,60435ea9-6777-48f9-baeb-2ae20722d557,Migori,2025-11-01T21:55:13.589719Z,ce15d840-d139-496e-b545-30238dac709b,Finger Millet,0.884,Recommended Finger Millet for Migori due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
9c556c88-9281-4b0c-b8ce-794986613963,e9438c34-f192-442d-96cd-e3f86cd49819,Kericho,2025-11-20T21:55:13.591006Z,c49f0f44-5b24-4e02-965d-9bd810e16024,Finger Millet,0.835,Recommended Finger Millet for Kericho due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
0cd73e13-4fc3-467a-b559-0c24dd855aba,d4714ef0-f41c-4f93-ad38-82b9acc15e28,Kakamega,2025-11-16T21:55:13.591919Z,f0b5f582-77b0-4410-8b67-de5a35bb25e5,Sorghum,0.825,Recommended Sorghum for Kakamega due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
92ed1d1e-d676-4af4-93a0-429ef4339af5,5cad3f8a-8cb5-4ecb-84e6-f6593e82a942,Mombasa,2025-11-03T21:55:13.592777Z,793aca54-c291-49bb-8b50-2b76d3c563ae,Arrowroot,1.0,Recommended Arrowroot for Mombasa due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
3f115634-a342-4f58-b728-1b6b3352dc2e,36f60d6e-5a8a-481c-97d4-899a228a9c2c,Turkana,2025-11-27T21:55:13.593677Z,c71ae4e3-4c41-471d-a07d-90d38d2bb59b,Cassava,0.774,Recommended Cassava for Turkana due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
2bc2ebb8-6bdf-45a1-8848-2c01c81f202b,a4d4a2d6-18a3-48dc-ae91-6e4abd168582,Machakos,2025-11-12T21:55:13.594572Z,37f96303-302d-4541-ad74-63c41b5a2769,Maize,0.781,Recommended Maize for Machakos due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
9e276af6-0381-4eae-88a4-5c3f5d658298,4d84a896-fb4e-475e-adaa-6684e3469733,Wajir,2025-11-06T21:55:13.595461Z,689c55ae-aa3f-430a-bd28-4675413eefc4,Millet,0.744,Recommended Millet for Wajir due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
6c419975-e08a-440d-93b8-92bf932dcecb,b54061d4-c863-4259-91ac-ec90f18702ae,Uasin Gishu,2025-11-12T21:55:13.596312Z,5be26f0b-4848-4fc9-a959-f3dee68a586c,Sorghum,0.939,Recommended Sorghum for Uasin Gishu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
077bf682-32a2-4f29-ade9-007cb7f2b114,3f1b510e-5f12-40f4-8afd-6891bd7b0b9b,Siaya,2025-11-16T21:55:13.597187Z,f9209d3e-d151-4c13-8cb8-71802d1139d6,Rice,1.0,Recommended Rice for Siaya due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
e498bd7e-fd38-4a56-9355-e28917538ede,8fa6e44d-8f3a-4e03-aeab-3d7d9da277ec,Laikipia,2025-11-08T21:55:13.598037Z,879c2852-6d58-4a80-a7cd-a0f6fc05885f,Beans,0.933,Recommended Beans for Laikipia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
6f927b69-f19f-486e-a7c2-d7404ea01e4d,053786d0-7b56-436f-9787-731ac486609a,Homa Bay,2025-11-07T21:55:13.598893Z,ee45a610-4d23-4e5c-93d4-d3fc46867b98,Millet,0.855,Recommended Millet for Homa Bay due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
43c91749-9c1d-46ea-88e3-133f91766e3e,d5270799-09c3-40a0-bebf-886c58b534e0,Nyamira,2025-11-02T21:55:13.599776Z,48428d05-faea-4c0b-a4a1-418b545ee75c,Maize,0.868,Recommended Maize for Nyamira due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
be010182-694a-45ab-a06e-e7e71deffc51,bb626352-e9ac-49fe-897c-9d4fe0cba6b0,Samburu,2025-10-30T21:55:13.600660Z,02ecd40f-fd2f-456a-a7f4-ace59b518cca,Arrowroot,0.655,Recommended Arrowroot for Samburu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
47bf5bed-9d3c-4e45-b1d1-2ae178a021b2,8521a589-7867-4df6-acad-b8a6a20aacd8,Kisii,2025-11-17T21:55:13.601522Z,4766dd48-e1be-4155-a802-c301093c5842,Millet,0.634,Recommended Millet for Kisii due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
893071bb-6f31-4095-87a5-29fd1a975631,6289d35b-c750-42bf-ac2e-cb772886680f,Uasin Gishu,2025-11-21T21:55:13.602456Z,250fe8ce-f8ea-4e17-a4c7-3803a0ba5ab2,Cassava,0.91,Recommended Cassava for Uasin Gishu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
615dfee3-1dd7-4ba3-9a0b-840951cdd20e,533d4d0b-9010-4fd6-8919-217d780a9c50,Tharaka Nithi,2025-11-23T21:55:13.603351Z,9ab2361f-263b-42f7-87cb-67d1668e23f4,Arrowroot,0.65,Recommended Arrowroot for Tharaka Nithi due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
