forecast_id,parcel_id,county,forecast_timestamp_utc,target_window_start_utc,target_window_end_utc,flood_risk_score,risk_class,top_features,model_version,source
dbe4526c-80e7-4176-a716-3eba7a72651a,1cb4322d-8b0f-483b-bebb-929f065a9810,Nyamira,2025-10-30T22:21:01.338098Z,2025-11-02T22:21:01.338098Z,2025-11-25T22:21:01.338098Z,0.431,Medium,"{""rainfall_intensity"": 0.63, ""river_level"": 0.99, ""soil_moisture"": 0.65, ""land_slope"": 0.38, ""historical_flood_frequency"": 0.47}",1.0.0,flood_risk_model_v1
2673ff0c-683f-4ae2-ac03-c4c79c6e34e3,6ad2484a-227c-4558-b574-0ef16c6562fd,Elgeyo Marakwet,2025-11-16T22:21:01.338474Z,2025-11-18T22:21:01.338474Z,2025-12-13T22:21:01.338474Z,0.084,Low,"{""rainfall_intensity"": 0.52, ""river_level"": 0.74, ""soil_moisture"": 0.45, ""land_slope"": 0.78, ""historical_flood_frequency"": 0.22}",1.0.0,flood_risk_model_v1
8a9e09f6-a6e0-4a02-8bba-301a2250e5fb,64ebcf3c-db3a-4040-ba2b-b0a5df7db4db,Elgeyo Marakwet,2025-11-03T22:21:01.338834Z,2025-11-08T22:21:01.338834Z,2025-11-22T22:21:01.338834Z,0.491,Medium,"{""rainfall_intensity"": 0.92, ""river_level"": 0.62, ""soil_moisture"": 0.28, ""land_slope"": 0.53, ""historical_flood_frequency"": 0.91}",1.0.0,flood_risk_model_v1
58423636-ab7b-4a2d-a25b-8c11537941a6,65e8a5e9-094f-4a2b-a7a2-c151bc50124a,Narok,2025-11-14T22:21:01.339191Z,2025-11-15T22:21:01.339191Z,2025-12-11T22:21:01.339191Z,0.453,Medium,"{""rainfall_intensity"": 0.95, ""river_level"": 0.32, ""soil_moisture"": 0.74, ""land_slope"": 0.34, ""historical_flood_frequency"": 0.79}",1.0.0,flood_risk_model_v1
0b8b9154-213b-4bab-a1a0-0ff099eea4f6,b8fbf1af-1e19-4c49-a04e-9c3a586da054,Taita Taveta,2025-10-28T22:21:01.339547Z,2025-11-03T22:21:01.339547Z,2025-12-02T22:21:01.339547Z,0.123,Low,"{""rainfall_intensity"": 0.55, ""river_level"": 0.36, ""soil_moisture"": 0.75, ""land_slope"": 0.66, ""historical_flood_frequency"": 0.19}",1.0.0,flood_risk_model_v1
684ef20e-6c69-4e63-85e2-0183f1fd3824,2356a339-21a6-45ad-904c-1370e777c5fc,Vihiga,2025-11-20T22:21:01.339912Z,2025-11-26T22:21:01.339912Z,2025-12-08T22:21:01.339912Z,0.274,Low,"{""rainfall_intensity"": 0.72, ""river_level"": 0.43, ""soil_moisture"": 0.26, ""land_slope"": 0.77, ""historical_flood_frequency"": 0.42}",1.0.0,flood_risk_model_v1
88e5ce88-de2c-47e2-b677-ea75e6bc9c45,b1d2c525-0d91-4494-aeeb-47463d74e037,Lamu,2025-11-19T22:21:01.340292Z,2025-11-25T22:21:01.340292Z,2025-12-04T22:21:01.340292Z,0.512,Medium,"{""rainfall_intensity"": 0.7, ""river_level"": 0.63, ""soil_moisture"": 0.73, ""land_slope"": 0.29, ""historical_flood_frequency"": 0.17}",1.0.0,flood_risk_model_v1
039ca275-f400-4b4c-a461-5b1e1de2c786,f453ed27-ad66-4886-96b6-cbe4f07ba42c,Machakos,2025-11-14T22:21:01.340651Z,2025-11-19T22:21:01.340651Z,2025-12-18T22:21:01.340651Z,0.356,Low,"{""rainfall_intensity"": 0.62, ""river_level"": 0.85, ""soil_moisture"": 0.66, ""land_slope"": 0.61, ""historical_flood_frequency"": 0.15}",1.0.0,flood_risk_model_v1
b62ef8a0-4a89-4b21-8c99-337ab175c4c0,dea4b673-ac29-41fe-bf8d-c62fd809e0ac,Machakos,2025-11-02T22:21:01.341007Z,2025-11-08T22:21:01.341007Z,2025-11-20T22:21:01.341007Z,0.069,Low,"{""rainfall_intensity"": 0.91, ""river_level"": 0.42, ""soil_moisture"": 0.89, ""land_slope"": 0.11, ""historical_flood_frequency"": 0.85}",1.0.0,flood_risk_model_v1
34dc0395-ed13-4f07-aff8-16e88ce0f689,2598397c-932b-4ddf-babf-1dba23093892,Baringo,2025-11-08T22:21:01.341363Z,2025-11-15T22:21:01.341363Z,2025-11-28T22:21:01.341363Z,0.798,High,"{""rainfall_intensity"": 0.95, ""river_level"": 0.59, ""soil_moisture"": 0.89, ""land_slope"": 0.71, ""historical_flood_frequency"": 0.61}",1.0.0,flood_risk_model_v1
6756b0fc-602f-41a4-a3e8-a27360144cad,a9b93f61-af33-4fa3-8a1f-032497329bfd,Nyamira,2025-11-16T22:21:01.341718Z,2025-11-17T22:21:01.341718Z,2025-12-02T22:21:01.341718Z,0.211,Low,"{""rainfall_intensity"": 0.97, ""river_level"": 0.86, ""soil_moisture"": 0.75, ""land_slope"": 0.1, ""historical_flood_frequency"": 0.88}",1.0.0,flood_risk_model_v1
e047f0fb-4445-4575-b444-a3084eb40261,49f3bfbf-632c-4b37-b954-8e2d5ad07cd9,Nyandarua,2025-11-10T22:21:01.342084Z,2025-11-14T22:21:01.342084Z,2025-12-14T22:21:01.342084Z,0.314,Low,"{""rainfall_intensity"": 0.94, ""river_level"": 0.37, ""soil_moisture"": 0.21, ""land_slope"": 0.13, ""historical_flood_frequency"": 0.89}",1.0.0,flood_risk_model_v1
ea409b98-6140-434e-8878-812fe411c80a,1b87556a-36b9-44ec-87aa-22541db9bd64,Elgeyo Marakwet,2025-11-06T22:21:01.342453Z,2025-11-07T22:21:01.342453Z,2025-12-01T22:21:01.342453Z,0.216,Low,"{""rainfall_intensity"": 0.84, ""river_level"": 0.94, ""soil_moisture"": 0.85, ""land_slope"": 0.34, ""historical_flood_frequency"": 0.47}",1.0.0,flood_risk_model_v1
19586e91-cad5-416e-bd80-b5dd85a12b40,b002ab26-2e5d-4b31-bb35-55f38e1ab09a,Migori,2025-10-28T22:21:01.342811Z,2025-10-30T22:21:01.342811Z,2025-11-21T22:21:01.342811Z,0.412,Medium,"{""rainfall_intensity"": 0.77, ""river_level"": 0.79, ""soil_moisture"": 0.73, ""land_slope"": 0.54, ""historical_flood_frequency"": 0.12}",1.0.0,flood_risk_model_v1
e111b70d-cca4-4298-b1a0-656c4b84613f,7796e4b9-cea8-47c5-89c0-7a1d066bfb20,Elgeyo Marakwet,2025-11-22T22:21:01.343172Z,2025-11-23T22:21:01.343172Z,2025-12-01T22:21:01.343172Z,0.331,Low,"{""rainfall_intensity"": 0.93, ""river_level"": 0.89, ""soil_moisture"": 0.37, ""land_slope"": 0.53, ""historical_flood_frequency"": 0.79}",1.0.0,flood_risk_model_v1
f25c999a-e5ea-4882-8705-a87d5e9305f4,c0cdda63-d78e-4d81-a7a7-a4f38d44d66e,Kwale,2025-11-21T22:21:01.343539Z,2025-11-24T22:21:01.343539Z,2025-12-19T22:21:01.343539Z,0.654,Medium,"{""rainfall_intensity"": 0.53, ""river_level"": 1.0, ""soil_moisture"": 0.82, ""land_slope"": 0.17, ""historical_flood_frequency"": 0.85}",1.0.0,flood_risk_model_v1
e4906186-5c11-43a5-a65b-4b6b4b587f26,a533044e-97bc-4b27-98aa-92e0b481e787,Kwale,2025-11-24T22:21:01.343898Z,2025-11-29T22:21:01.343898Z,2025-12-18T22:21:01.343898Z,0.278,Low,"{""rainfall_intensity"": 0.65, ""river_level"": 0.65, ""soil_moisture"": 0.49, ""land_slope"": 0.64, ""historical_flood_frequency"": 0.98}",1.0.0,flood_risk_model_v1
d02e40ef-ee98-494b-b74f-a3da81fb8860,be1f8c5a-2564-41c0-b741-4072f2a72219,Embu,2025-11-17T22:21:01.344256Z,2025-11-24T22:21:01.344256Z,2025-12-12T22:21:01.344256Z,0.263,Low,"{""rainfall_intensity"": 0.86, ""river_level"": 0.33, ""soil_moisture"": 0.78, ""land_slope"": 0.18, ""historical_flood_frequency"": 0.81}",1.0.0,flood_risk_model_v1
2dc2a763-22b9-4b42-834b-875c833c55bd,d3d67696-26c5-4277-b144-043fe0b7b019,Wajir,2025-11-21T22:21:01.344625Z,2025-11-24T22:21:01.344625Z,2025-12-05T22:21:01.344625Z,0.459,Medium,"{""rainfall_intensity"": 0.79, ""river_level"": 0.6, ""soil_moisture"": 0.49, ""land_slope"": 0.33, ""historical_flood_frequency"": 0.25}",1.0.0,flood_risk_model_v1
25afd992-64d0-43d7-8da1-a628ecde95b5,f17785c8-a6f0-4597-a8b4-e395c22df0ab,Machakos,2025-10-29T22:21:01.344984Z,2025-10-31T22:21:01.344984Z,2025-11-29T22:21:01.344984Z,0.422,Medium,"{""rainfall_intensity"": 0.92, ""river_level"": 0.53, ""soil_moisture"": 0.71, ""land_slope"": 0.35, ""historical_flood_frequency"": 0.3}",1.0.0,flood_risk_model_v1
c256a7a3-e7fb-4eac-99b1-a0b20071d6dd,87c280db-fecb-4506-a2dc-801adb5d515a,Migori,2025-11-23T22:21:01.345342Z,2025-11-26T22:21:01.345342Z,2025-12-11T22:21:01.345342Z,0.632,Medium,"{""rainfall_intensity"": 0.9, ""river_level"": 0.46, ""soil_moisture"": 0.88, ""land_slope"": 0.59, ""historical_flood_frequency"": 0.3}",1.0.0,flood_risk_model_v1
b6f6a751-24e8-4408-830f-2e1845216f00,b41213e6-22c5-464a-9b1d-32f9ceb68362,Wajir,2025-11-02T22:21:01.345696Z,2025-11-05T22:21:01.345696Z,2025-11-18T22:21:01.345696Z,0.485,Medium,"{""rainfall_intensity"": 0.75, ""river_level"": 0.72, ""soil_moisture"": 0.3, ""land_slope"": 0.17, ""historical_flood_frequency"": 0.89}",1.0.0,flood_risk_model_v1
4c863220-f431-4e14-9c17-e6a93d2f7fe9,7c716dd7-c580-4a9e-af94-f3360d41fe1c,Kajiado,2025-11-09T22:21:01.346055Z,2025-11-15T22:21:01.346055Z,2025-12-01T22:21:01.346055Z,0.365,Low,"{""rainfall_intensity"": 0.73, ""river_level"": 0.68, ""soil_moisture"": 0.32, ""land_slope"": 0.5, ""historical_flood_frequency"": 0.43}",1.0.0,flood_risk_model_v1
60638468-be5e-4a9b-b552-f22703ffe3e6,314735e9-6a8a-4913-9d5c-0d87f206bb18,Kajiado,2025-11-18T22:21:01.346437Z,2025-11-25T22:21:01.346437Z,2025-12-11T22:21:01.346437Z,0.113,Low,"{""rainfall_intensity"": 0.6, ""river_level"": 0.67, ""soil_moisture"": 0.34, ""land_slope"": 0.68, ""historical_flood_frequency"": 0.81}",1.0.0,flood_risk_model_v1
36bf0f15-6a91-4dcc-a4e3-78fdc186e78f,f62c2777-ecf0-4b64-a426-7a767dad51de,Wajir,2025-11-13T22:21:01.346797Z,2025-11-15T22:21:01.346797Z,2025-12-04T22:21:01.346797Z,0.266,Low,"{""rainfall_intensity"": 0.53, ""river_level"": 0.52, ""soil_moisture"": 0.49, ""land_slope"": 0.64, ""historical_flood_frequency"": 0.32}",1.0.0,flood_risk_model_v1
237af558-8bbc-4337-8122-5937e91b7796,85693813-c382-42e9-9cb7-64d585072808,Makueni,2025-10-31T22:21:01.347177Z,2025-11-07T22:21:01.347177Z,2025-12-07T22:21:01.347177Z,0.318,Low,"{""rainfall_intensity"": 0.54, ""river_level"": 0.71, ""soil_moisture"": 0.37, ""land_slope"": 0.63, ""historical_flood_frequency"": 0.57}",1.0.0,flood_risk_model_v1
24ef629a-ee63-4552-9d42-ba8d6161ed9c,20496992-e672-4582-a60f-8daefc958f41,Embu,2025-10-29T22:21:01.347523Z,2025-10-31T22:21:01.347523Z,2025-11-26T22:21:01.347523Z,0.035,Low,"{""rainfall_intensity"": 0.77, ""river_level"": 0.88, ""soil_moisture"": 0.37, ""land_slope"": 0.75, ""historical_flood_frequency"": 0.15}",1.0.0,flood_risk_model_v1
348f6967-0757-4dfb-91de-19e03e9bc975,6ad2484a-227c-4558-b574-0ef16c6562fd,Elgeyo Marakwet,2025-11-21T22:21:01.347870Z,2025-11-23T22:21:01.347870Z,2025-12-23T22:21:01.347870Z,0.493,Medium,"{""rainfall_intensity"": 0.74, ""river_level"": 0.66, ""soil_moisture"": 0.75, ""land_slope"": 0.74, ""historical_flood_frequency"": 0.63}",1.0.0,flood_risk_model_v1
ca76763d-7830-4346-9e7c-9f1524f9517d,cea88131-3de4-4486-a8f1-f77bff4895f7,Tana River,2025-11-19T22:21:01.348215Z,2025-11-25T22:21:01.348215Z,2025-12-22T22:21:01.348215Z,0.641,Medium,"{""rainfall_intensity"": 0.59, ""river_level"": 0.91, ""soil_moisture"": 0.81, ""land_slope"": 0.11, ""historical_flood_frequency"": 0.27}",1.0.0,flood_risk_model_v1
da15e003-c721-4914-ab06-4c1bb09498e4,8684d538-8929-46b0-a2df-9156aa85358f,Homa Bay,2025-11-10T22:21:01.348614Z,2025-11-16T22:21:01.348614Z,2025-12-15T22:21:01.348614Z,0.696,Medium,"{""rainfall_intensity"": 0.73, ""river_level"": 0.4, ""soil_moisture"": 0.64, ""land_slope"": 0.38, ""historical_flood_frequency"": 0.49}",1.0.0,flood_risk_model_v1
d1fcf1da-b30e-4616-a299-e733a5b49845,be9494ed-6fdd-4245-a00f-9fa56c3f62be,Kiambu,2025-11-10T22:21:01.348986Z,2025-11-12T22:21:01.348986Z,2025-12-03T22:21:01.348986Z,0.167,Low,"{""rainfall_intensity"": 0.6, ""river_level"": 0.3, ""soil_moisture"": 0.44, ""land_slope"": 0.72, ""historical_flood_frequency"": 0.4}",1.0.0,flood_risk_model_v1
f55046da-b58c-464a-bab4-83218913c18b,0c517a12-bd04-4865-9e54-4bdbbd133954,Narok,2025-11-12T22:21:01.349338Z,2025-11-18T22:21:01.349338Z,2025-12-09T22:21:01.349338Z,0.557,Medium,"{""rainfall_intensity"": 0.77, ""river_level"": 0.45, ""soil_moisture"": 0.8, ""land_slope"": 0.44, ""historical_flood_frequency"": 0.69}",1.0.0,flood_risk_model_v1
75fe2235-6ac4-4d70-9077-f8cbd02edef8,a2422bca-dff6-46f4-b112-549d76c98257,Migori,2025-11-11T22:21:01.349686Z,2025-11-14T22:21:01.349686Z,2025-12-07T22:21:01.349686Z,0.735,High,"{""rainfall_intensity"": 0.59, ""river_level"": 0.31, ""soil_moisture"": 0.49, ""land_slope"": 0.65, ""historical_flood_frequency"": 0.91}",1.0.0,flood_risk_model_v1
d9e8def9-8e29-49c4-a71c-fd36768545c2,8189e579-95d3-4831-90dd-8b7c208900a3,Machakos,2025-11-25T22:21:01.350035Z,2025-12-01T22:21:01.350035Z,2025-12-24T22:21:01.350035Z,0.208,Low,"{""rainfall_intensity"": 0.93, ""river_level"": 0.79, ""soil_moisture"": 0.49, ""land_slope"": 0.55, ""historical_flood_frequency"": 0.75}",1.0.0,flood_risk_model_v1
bad468da-1775-4b2f-b7b1-70993294c9dd,4ef9b420-c5a6-49b5-bdb0-db2f9fc9e8e9,Siaya,2025-10-29T22:21:01.350392Z,2025-10-30T22:21:01.350392Z,2025-11-16T22:21:01.350392Z,0.89,High,"{""rainfall_intensity"": 0.84, ""river_level"": 0.61, ""soil_moisture"": 0.52, ""land_slope"": 0.65, ""historical_flood_frequency"": 0.08}",1.0.0,flood_risk_model_v1
769bcaf5-f78b-4cee-94f8-075e0b2d48a7,49f9b42a-245b-4f78-a1f5-d4a5e373a996,Embu,2025-11-05T22:21:01.350746Z,2025-11-11T22:21:01.350746Z,2025-11-23T22:21:01.350746Z,0.094,Low,"{""rainfall_intensity"": 0.65, ""river_level"": 0.78, ""soil_moisture"": 0.85, ""land_slope"": 0.17, ""historical_flood_frequency"": 0.88}",1.0.0,flood_risk_model_v1
24835b88-202e-4a2a-b5bb-f2a6bd8ce4a2,93ab6a86-1aa2-4882-a622-0d5433bf0679,Garissa,2025-11-25T22:21:01.351102Z,2025-11-28T22:21:01.351102Z,2025-12-14T22:21:01.351102Z,0.676,Medium,"{""rainfall_intensity"": 0.99, ""river_level"": 0.74, ""soil_moisture"": 0.58, ""land_slope"": 0.51, ""historical_flood_frequency"": 0.41}",1.0.0,flood_risk_model_v1
df87459b-b697-4f46-9f22-f77560eccfb4,b0f3ef27-efcd-43b1-96b3-c6fb51210214,Bomet,2025-11-21T22:21:01.351456Z,2025-11-25T22:21:01.351456Z,2025-12-06T22:21:01.351456Z,0.191,Low,"{""rainfall_intensity"": 0.53, ""river_level"": 0.67, ""soil_moisture"": 0.39, ""land_slope"": 0.18, ""historical_flood_frequency"": 0.31}",1.0.0,flood_risk_model_v1
06771bd6-097a-47d5-884e-d9c211180fef,b08f15f4-c0c4-40d1-83a2-827f31e87aa0,Nyandarua,2025-11-03T22:21:01.351806Z,2025-11-05T22:21:01.351806Z,2025-11-22T22:21:01.351806Z,0.17,Low,"{""rainfall_intensity"": 0.75, ""river_level"": 0.38, ""soil_moisture"": 0.78, ""land_slope"": 0.29, ""historical_flood_frequency"": 0.59}",1.0.0,flood_risk_model_v1
4800a10f-2c37-4257-aa68-6f254d380582,ffd5a52f-b4a7-4684-bcf6-53db49ea0606,Murang'a,2025-11-12T22:21:01.352150Z,2025-11-19T22:21:01.352150Z,2025-12-10T22:21:01.352150Z,0.117,Low,"{""rainfall_intensity"": 0.66, ""river_level"": 0.99, ""soil_moisture"": 0.28, ""land_slope"": 0.31, ""historical_flood_frequency"": 0.55}",1.0.0,flood_risk_model_v1
564bf0d4-7fa4-48e8-a7d1-c6d01b04127e,bc48f570-4953-4de2-8df7-50fe156b7905,Busia,2025-11-04T22:21:01.352537Z,2025-11-05T22:21:01.352537Z,2025-11-22T22:21:01.352537Z,0.144,Low,"{""rainfall_intensity"": 0.7, ""river_level"": 0.45, ""soil_moisture"": 0.37, ""land_slope"": 0.32, ""historical_flood_frequency"": 0.03}",1.0.0,flood_risk_model_v1
2bf7ee7a-090a-4466-b47a-b6f9bf97a12d,3d7dbee6-2ffc-408f-aa19-9075af97a9e9,Garissa,2025-11-22T22:21:01.353447Z,2025-11-26T22:21:01.353447Z,2025-12-18T22:21:01.353447Z,0.649,Medium,"{""rainfall_intensity"": 0.76, ""river_level"": 0.35, ""soil_moisture"": 0.4, ""land_slope"": 0.34, ""historical_flood_frequency"": 0.22}",1.0.0,flood_risk_model_v1
694dfb7c-f1d7-42d7-a448-33c74a7bc2f4,3ab0e1c1-903b-4d58-b1b2-6d453d1f7abe,Nyeri,2025-11-10T22:21:01.354044Z,2025-11-11T22:21:01.354044Z,2025-12-02T22:21:01.354044Z,0.097,Low,"{""rainfall_intensity"": 0.93, ""river_level"": 0.67, ""soil_moisture"": 0.31, ""land_slope"": 0.75, ""historical_flood_frequency"": 0.37}",1.0.0,flood_risk_model_v1
79f6fc1d-6f81-4763-982d-5a42f0eb5d1f,950e7aa1-81ce-4e38-a8c6-a588bed3562b,Kajiado,2025-11-18T22:21:01.354431Z,2025-11-21T22:21:01.354431Z,2025-12-14T22:21:01.354431Z,0.445,Medium,"{""rainfall_intensity"": 0.63, ""river_level"": 0.53, ""soil_moisture"": 0.4, ""land_slope"": 0.41, ""historical_flood_frequency"": 1.0}",1.0.0,flood_risk_model_v1
842ab7da-d206-4c91-b5d1-ee20cfcdf62f,75c5799c-aa8e-4611-9f56-f0789bf5992c,West Pokot,2025-10-31T22:21:01.354810Z,2025-11-01T22:21:01.354810Z,2025-11-13T22:21:01.354810Z,0.263,Low,"{""rainfall_intensity"": 0.98, ""river_level"": 0.3, ""soil_moisture"": 0.3, ""land_slope"": 0.28, ""historical_flood_frequency"": 0.06}",1.0.0,flood_risk_model_v1
a5712584-a372-4705-b742-54957c3d13ee,3d52ad04-3dbf-40fa-883e-80449d7b333b,Kericho,2025-11-13T22:21:01.355176Z,2025-11-14T22:21:01.355176Z,2025-11-21T22:21:01.355176Z,0.241,Low,"{""rainfall_intensity"": 0.75, ""river_level"": 0.45, ""soil_moisture"": 0.58, ""land_slope"": 0.45, ""historical_flood_frequency"": 0.28}",1.0.0,flood_risk_model_v1
a24a3921-86d5-4ed0-a052-6bf3f2198840,499ba3ad-7bca-4105-8c2d-7990005ea6c5,Turkana,2025-11-21T22:21:01.355530Z,2025-11-26T22:21:01.355530Z,2025-12-15T22:21:01.355530Z,0.546,Medium,"{""rainfall_intensity"": 0.79, ""river_level"": 0.93, ""soil_moisture"": 0.29, ""land_slope"": 0.75, ""historical_flood_frequency"": 0.69}",1.0.0,flood_risk_model_v1
1638d1a0-791e-4614-9737-dc2f36688d56,a18fa9dd-4b14-47d8-b033-d4d4546e310b,Machakos,2025-11-07T22:21:01.355883Z,2025-11-08T22:21:01.355883Z,2025-11-22T22:21:01.355883Z,0.051,Low,"{""rainfall_intensity"": 0.75, ""river_level"": 0.8, ""soil_moisture"": 0.26, ""land_slope"": 0.52, ""historical_flood_frequency"": 0.17}",1.0.0,flood_risk_model_v1
10665e3a-41d4-48ba-9757-26bf4a8e9e8a,878c1fe0-c2fe-4ccd-a441-4705782729b2,Tharaka Nithi,2025-11-13T22:21:01.356235Z,2025-11-15T22:21:01.356235Z,2025-11-22T22:21:01.356235Z,0.118,Low,"{""rainfall_intensity"": 0.81, ""river_level"": 0.37, ""soil_moisture"": 0.24, ""land_slope"": 0.33, ""historical_flood_frequency"": 0.4}",1.0.0,flood_risk_model_v1
8527d940-40ab-4924-83c4-35d86fa786e0,cea88131-3de4-4486-a8f1-f77bff4895f7,Tana River,2025-11-15T22:21:01.356611Z,2025-11-21T22:21:01.356611Z,2025-11-29T22:21:01.356611Z,0.893,High,"{""rainfall_intensity"": 0.79, ""river_level"": 0.41, ""soil_moisture"": 0.75, ""land_slope"": 0.67, ""historical_flood_frequency"": 0.19}",1.0.0,flood_risk_model_v1
59c88b09-7c3f-4ea7-ac50-7d92196a0132,ced3dcc6-5285-4303-b3bc-7b37c944e9ee,Kwale,2025-11-23T22:21:01.356962Z,2025-11-27T22:21:01.356962Z,2025-12-11T22:21:01.356962Z,0.029,Low,"{""rainfall_intensity"": 0.76, ""river_level"": 0.9, ""soil_moisture"": 0.58, ""land_slope"": 0.42, ""historical_flood_frequency"": 0.49}",1.0.0,flood_risk_model_v1
cd64bd28-4214-4b96-bcaa-a9d493e8d9a4,b397fd98-a27a-4396-887d-d539ca6f13af,Tana River,2025-11-01T22:21:01.357316Z,2025-11-06T22:21:01.357316Z,2025-11-27T22:21:01.357316Z,0.798,High,"{""rainfall_intensity"": 0.74, ""river_level"": 0.96, ""soil_moisture"": 0.23, ""land_slope"": 0.78, ""historical_flood_frequency"": 0.59}",1.0.0,flood_risk_model_v1
fc90ac22-6c55-4261-9e76-19a152d76656,beb6a949-8555-49b9-82fb-2793d289ecb7,Embu,2025-11-13T22:21:01.357666Z,2025-11-16T22:21:01.357666Z,2025-12-02T22:21:01.357666Z,0.461,Medium,"{""rainfall_intensity"": 0.83, ""river_level"": 0.45, ""soil_moisture"": 0.54, ""land_slope"": 0.79, ""historical_flood_frequency"": 0.75}",1.0.0,flood_risk_model_v1
f50b8e88-8e85-4a8e-a9c0-18133e9308cc,46b01960-cb11-4f9d-bca6-ef695237fb09,Lamu,2025-11-06T22:21:01.358017Z,2025-11-11T22:21:01.358017Z,2025-12-06T22:21:01.358017Z,0.659,Medium,"{""rainfall_intensity"": 0.71, ""river_level"": 0.78, ""soil_moisture"": 0.39, ""land_slope"": 0.43, ""historical_flood_frequency"": 0.19}",1.0.0,flood_risk_model_v1
15dfb2ce-29d7-4084-9cf4-5d8f87ae402f,f8a71618-d354-4c00-872f-e5b4864e039d,Siaya,2025-11-19T22:21:01.358381Z,2025-11-23T22:21:01.358381Z,2025-12-21T22:21:01.358381Z,0.862,High,"{""rainfall_intensity"": 0.86, ""river_level"": 0.77, ""soil_moisture"": 0.45, ""land_slope"": 0.59, ""historical_flood_frequency"": 0.16}",1.0.0,flood_risk_model_v1
91c5a5e0-c398-4990-9c1b-605c9c909456,497dddf0-448e-4f4d-9c8b-0a8dd954cdeb,Tana River,2025-11-18T22:21:01.358744Z,2025-11-19T22:21:01.358744Z,2025-11-27T22:21:01.358744Z,0.661,Medium,"{""rainfall_intensity"": 0.77, ""river_level"": 0.91, ""soil_moisture"": 0.35, ""land_slope"": 0.21, ""historical_flood_frequency"": 0.53}",1.0.0,flood_risk_model_v1
853c23ad-820c-4f5f-ac00-99fbea47a22f,73724794-28c2-49ac-a837-e6e26a0fb800,Nandi,2025-11-16T22:21:01.359093Z,2025-11-22T22:21:01.359093Z,2025-12-10T22:21:01.359093Z,0.418,Medium,"{""rainfall_intensity"": 0.72, ""river_level"": 0.8, ""soil_moisture"": 0.76, ""land_slope"": 0.27, ""historical_flood_frequency"": 0.74}",1.0.0,flood_risk_model_v1
08371d30-1707-42f4-889b-c250e05424b9,c187d3a6-88fe-4a96-963e-5a78d2cdf049,Homa Bay,2025-11-22T22:21:01.359441Z,2025-11-27T22:21:01.359441Z,2025-12-18T22:21:01.359441Z,0.686,Medium,"{""rainfall_intensity"": 1.0, ""river_level"": 0.44, ""soil_moisture"": 0.48, ""land_slope"": 0.34, ""historical_flood_frequency"": 0.46}",1.0.0,flood_risk_model_v1
e26e237f-d780-4b8f-9bf7-f184f7c6411c,74fd0d06-7aae-4e3a-89c6-355eb0eddc72,Elgeyo Marakwet,2025-11-17T22:21:01.359790Z,2025-11-24T22:21:01.359790Z,2025-12-22T22:21:01.359790Z,0.151,Low,"{""rainfall_intensity"": 0.94, ""river_level"": 0.65, ""soil_moisture"": 0.21, ""land_slope"": 0.49, ""historical_flood_frequency"": 0.49}",1.0.0,flood_risk_model_v1
9850bc8d-62d2-4771-b044-f598d0761d4c,d26bca0b-073d-490d-9284-3a6f717dab16,Laikipia,2025-11-20T22:21:01.360142Z,2025-11-21T22:21:01.360142Z,2025-12-03T22:21:01.360142Z,0.263,Low,"{""rainfall_intensity"": 0.5, ""river_level"": 0.39, ""soil_moisture"": 0.56, ""land_slope"": 0.37, ""historical_flood_frequency"": 0.38}",1.0.0,flood_risk_model_v1
458de905-e10c-4b77-beb8-17da998152aa,9f67d85c-0821-4a40-83c8-57fea8d232f5,Meru,2025-11-05T22:21:01.360505Z,2025-11-06T22:21:01.360505Z,2025-12-02T22:21:01.360505Z,0.25,Low,"{""rainfall_intensity"": 0.78, ""river_level"": 0.5, ""soil_moisture"": 0.33, ""land_slope"": 0.42, ""historical_flood_frequency"": 0.35}",1.0.0,flood_risk_model_v1
6a152450-9071-456e-abca-0311b13b76eb,c6091e0f-ec41-447e-9b14-163c74c3753c,Mbeere,2025-11-15T22:21:01.360855Z,2025-11-19T22:21:01.360855Z,2025-12-16T22:21:01.360855Z,0.28,Low,"{""rainfall_intensity"": 0.52, ""river_level"": 0.97, ""soil_moisture"": 0.81, ""land_slope"": 0.69, ""historical_flood_frequency"": 0.39}",1.0.0,flood_risk_model_v1
9fff3d0d-17dd-41f2-ad2a-c4e4d9ec4ae1,ffa45fee-5136-4cd4-955a-939fbd42c165,Nakuru,2025-11-01T22:21:01.361210Z,2025-11-07T22:21:01.361210Z,2025-11-24T22:21:01.361210Z,0.231,Low,"{""rainfall_intensity"": 0.74, ""river_level"": 0.65, ""soil_moisture"": 0.29, ""land_slope"": 0.77, ""historical_flood_frequency"": 0.47}",1.0.0,flood_risk_model_v1
b1e686bd-24a5-4fa6-9144-4052af72e5f3,aad6c70c-7d3c-4d74-ad95-53b54726b30c,Murang'a,2025-11-24T22:21:01.361558Z,2025-11-29T22:21:01.361558Z,2025-12-13T22:21:01.361558Z,0.331,Low,"{""rainfall_intensity"": 0.79, ""river_level"": 0.84, ""soil_moisture"": 0.24, ""land_slope"": 0.71, ""historical_flood_frequency"": 0.34}",1.0.0,flood_risk_model_v1
